"No.","Time","Source","Source Port","Source Port","Destination","Destination Port","Destination Port","Protocol","Length","Flags","Sequence Number","Acknowledgment Number","Window","Type","Time to Live","Total Length","Code","Length","Info"
"1123","13.160205","10.40.219.42","42582","","10.40.201.225","9666","","TCP","54","0x001","1","0","1024","","51","40","","","42582  >  9666 [FIN] Seq=1 Win=1024 Len=0"
"1124","13.160206","10.40.219.42","42582","","10.40.201.225","1046","","TCP","54","0x001","1","0","1024","","41","40","","","42582  >  1046 [FIN] Seq=1 Win=1024 Len=0"
"1125","13.160206","10.40.219.42","42582","","10.40.201.225","32770","","TCP","54","0x001","1","0","1024","","59","40","","","42582  >  32770 [FIN] Seq=1 Win=1024 Len=0"
"1126","13.160229","10.40.219.42","42582","","10.40.201.225","9968","","TCP","54","0x001","1","0","1024","","43","40","","","42582  >  9968 [FIN] Seq=1 Win=1024 Len=0"
"1127","13.171474","10.40.219.42","42582","","10.40.201.225","3689","","TCP","54","0x001","1","0","1024","","51","40","","","42582  >  3689 [FIN] Seq=1 Win=1024 Len=0"
"1128","13.249401","10.40.219.42","42581","","10.40.201.225","5269","","TCP","54","0x001","1","0","1024","","41","40","","","42581  >  5269 [FIN] Seq=1 Win=1024 Len=0"
"1129","13.260776","10.40.219.42","42581","","10.40.201.225","3371","","TCP","54","0x001","1","0","1024","","52","40","","","42581  >  3371 [FIN] Seq=1 Win=1024 Len=0"
"1130","13.260850","10.40.219.42","42581","","10.40.201.225","2604","","TCP","54","0x001","1","0","1024","","48","40","","","42581  >  2604 [FIN] Seq=1 Win=1024 Len=0"
"1131","13.260898","10.40.219.42","42581","","10.40.201.225","3905","","TCP","54","0x001","1","0","1024","","45","40","","","42581  >  3905 [FIN] Seq=1 Win=1024 Len=0"
"1132","13.260914","10.40.219.42","42581","","10.40.201.225","6689","","TCP","54","0x001","1","0","1024","","42","40","","","42581  >  6689 [FIN] Seq=1 Win=1024 Len=0"
"1133","13.260975","10.40.219.42","42581","","10.40.201.225","1036","","TCP","54","0x001","1","0","1024","","57","40","","","42581  >  1036 [FIN] Seq=1 Win=1024 Len=0"
"1134","13.260983","10.40.219.42","42581","","10.40.201.225","2393","","TCP","54","0x001","1","0","1024","","44","40","","","42581  >  2393 [FIN] Seq=1 Win=1024 Len=0"
"1135","13.261016","10.40.219.42","42581","","10.40.201.225","668","","TCP","54","0x001","1","0","1024","","43","40","","","42581  >  668 [FIN] Seq=1 Win=1024 Len=0"
"1136","13.261074","10.40.219.42","42581","","10.40.201.225","5414","","TCP","54","0x001","1","0","1024","","48","40","","","42581  >  5414 [FIN] Seq=1 Win=1024 Len=0"
"1137","13.272477","10.40.219.42","42581","","10.40.201.225","1114","","TCP","54","0x001","1","0","1024","","43","40","","","42581  >  1114 [FIN] Seq=1 Win=1024 Len=0"
"1138","13.349762","10.40.219.42","42582","","10.40.201.225","5269","","TCP","54","0x001","1","0","1024","","53","40","","","42582  >  5269 [FIN] Seq=1 Win=1024 Len=0"
"1139","13.361139","10.40.219.42","42582","","10.40.201.225","3905","","TCP","54","0x001","1","0","1024","","37","40","","","42582  >  3905 [FIN] Seq=1 Win=1024 Len=0"
"1140","13.361140","10.40.219.42","42582","","10.40.201.225","2604","","TCP","54","0x001","1","0","1024","","48","40","","","42582  >  2604 [FIN] Seq=1 Win=1024 Len=0"
"1141","13.361212","10.40.219.42","42582","","10.40.201.225","3371","","TCP","54","0x001","1","0","1024","","50","40","","","42582  >  3371 [FIN] Seq=1 Win=1024 Len=0"
"1142","13.372561","10.40.219.42","42582","","10.40.201.225","5414","","TCP","54","0x001","1","0","1024","","48","40","","","42582  >  5414 [FIN] Seq=1 Win=1024 Len=0"
"1143","13.372562","10.40.219.42","42582","","10.40.201.225","668","","TCP","54","0x001","1","0","1024","","50","40","","","42582  >  668 [FIN] Seq=1 Win=1024 Len=0"
"1144","13.372634","10.40.219.42","42582","","10.40.201.225","2393","","TCP","54","0x001","1","0","1024","","37","40","","","42582  >  2393 [FIN] Seq=1 Win=1024 Len=0"
"1145","13.372634","10.40.219.42","42582","","10.40.201.225","1036","","TCP","54","0x001","1","0","1024","","58","40","","","42582  >  1036 [FIN] Seq=1 Win=1024 Len=0"
"1146","13.372634","10.40.219.42","42582","","10.40.201.225","6689","","TCP","54","0x001","1","0","1024","","51","40","","","42582  >  6689 [FIN] Seq=1 Win=1024 Len=0"
"1147","13.383982","10.40.219.42","42582","","10.40.201.225","1114","","TCP","54","0x001","1","0","1024","","46","40","","","42582  >  1114 [FIN] Seq=1 Win=1024 Len=0"
"1148","13.459714","10.40.219.42","42581","","10.40.201.225","179","","TCP","54","0x001","1","0","1024","","37","40","","","42581  >  179 [FIN] Seq=1 Win=1024 Len=0"
"1149","13.470967","10.40.219.42","42581","","10.40.201.225","10617","","TCP","54","0x001","1","0","1024","","53","40","","","42581  >  10617 [FIN] Seq=1 Win=1024 Len=0"
"1150","13.471050","10.40.219.42","42581","","10.40.201.225","1443","","TCP","54","0x001","1","0","1024","","39","40","","","42581  >  1443 [FIN] Seq=1 Win=1024 Len=0"
"1151","13.471051","10.40.219.42","42581","","10.40.201.225","5633","","TCP","54","0x001","1","0","1024","","41","40","","","42581  >  5633 [FIN] Seq=1 Win=1024 Len=0"
"1152","13.482327","10.40.219.42","42581","","10.40.201.225","10010","","TCP","54","0x001","1","0","1024","","42","40","","","42581  >  10010 [FIN] Seq=1 Win=1024 Len=0"
"1153","13.482328","10.40.219.42","42581","","10.40.201.225","13783","","TCP","54","0x001","1","0","1024","","45","40","","","42581  >  13783 [FIN] Seq=1 Win=1024 Len=0"
"1154","13.482329","10.40.219.42","42581","","10.40.201.225","2100","","TCP","54","0x001","1","0","1024","","45","40","","","42581  >  2100 [FIN] Seq=1 Win=1024 Len=0"
"1155","13.482402","10.40.219.42","42581","","10.40.201.225","255","","TCP","54","0x001","1","0","1024","","44","40","","","42581  >  255 [FIN] Seq=1 Win=1024 Len=0"
"1156","13.482402","10.40.219.42","42581","","10.40.201.225","801","","TCP","54","0x001","1","0","1024","","44","40","","","42581  >  801 [FIN] Seq=1 Win=1024 Len=0"
"1157","13.493634","10.40.219.42","42581","","10.40.201.225","3000","","TCP","54","0x001","1","0","1024","","44","40","","","42581  >  3000 [FIN] Seq=1 Win=1024 Len=0"
"1158","13.560132","10.40.219.42","42582","","10.40.201.225","179","","TCP","54","0x001","1","0","1024","","53","40","","","42582  >  179 [FIN] Seq=1 Win=1024 Len=0"
"1159","13.571508","10.40.219.42","42582","","10.40.201.225","5633","","TCP","54","0x001","1","0","1024","","48","40","","","42582  >  5633 [FIN] Seq=1 Win=1024 Len=0"
"1160","13.571585","10.40.219.42","42582","","10.40.201.225","1443","","TCP","54","0x001","1","0","1024","","58","40","","","42582  >  1443 [FIN] Seq=1 Win=1024 Len=0"
"1161","13.571602","10.40.219.42","42582","","10.40.201.225","10617","","TCP","54","0x001","1","0","1024","","53","40","","","42582  >  10617 [FIN] Seq=1 Win=1024 Len=0"
"1162","13.583002","10.40.219.42","42582","","10.40.201.225","801","","TCP","54","0x001","1","0","1024","","51","40","","","42582  >  801 [FIN] Seq=1 Win=1024 Len=0"
"1163","13.583003","10.40.219.42","42582","","10.40.201.225","255","","TCP","54","0x001","1","0","1024","","54","40","","","42582  >  255 [FIN] Seq=1 Win=1024 Len=0"
"1164","13.583075","10.40.219.42","42582","","10.40.201.225","2100","","TCP","54","0x001","1","0","1024","","52","40","","","42582  >  2100 [FIN] Seq=1 Win=1024 Len=0"
"1165","13.583076","10.40.219.42","42582","","10.40.201.225","13783","","TCP","54","0x001","1","0","1024","","45","40","","","42582  >  13783 [FIN] Seq=1 Win=1024 Len=0"
"1166","13.583076","10.40.219.42","42582","","10.40.201.225","10010","","TCP","54","0x001","1","0","1024","","45","40","","","42582  >  10010 [FIN] Seq=1 Win=1024 Len=0"
"1167","13.594407","10.40.219.42","42582","","10.40.201.225","3000","","TCP","54","0x001","1","0","1024","","57","40","","","42582  >  3000 [FIN] Seq=1 Win=1024 Len=0"
"1168","13.670877","10.40.219.42","42581","","10.40.201.225","8443","","TCP","54","0x001","1","0","1024","","50","40","","","42581  >  8443 [FIN] Seq=1 Win=1024 Len=0"
"1169","13.682270","10.40.219.42","42581","","10.40.201.225","3827","","TCP","54","0x001","1","0","1024","","57","40","","","42581  >  3827 [FIN] Seq=1 Win=1024 Len=0"
"1170","13.682271","10.40.219.42","42581","","10.40.201.225","27355","","TCP","54","0x001","1","0","1024","","59","40","","","42581  >  27355 [FIN] Seq=1 Win=1024 Len=0"
"1171","13.682343","10.40.219.42","42581","","10.40.201.225","544","","TCP","54","0x001","1","0","1024","","42","40","","","42581  >  544 [FIN] Seq=1 Win=1024 Len=0"
"1172","13.693650","10.40.219.42","42581","","10.40.201.225","1152","","TCP","54","0x001","1","0","1024","","52","40","","","42581  >  1152 [FIN] Seq=1 Win=1024 Len=0"
"1173","13.693651","10.40.219.42","42581","","10.40.201.225","49154","","TCP","54","0x001","1","0","1024","","39","40","","","42581  >  49154 [FIN] Seq=1 Win=1024 Len=0"
"1174","13.693735","10.40.219.42","42581","","10.40.201.225","22939","","TCP","54","0x001","1","0","1024","","45","40","","","42581  >  22939 [FIN] Seq=1 Win=1024 Len=0"
"1175","13.693735","10.40.219.42","42581","","10.40.201.225","667","","TCP","54","0x001","1","0","1024","","53","40","","","42581  >  667 [FIN] Seq=1 Win=1024 Len=0"
"1176","13.693736","10.40.219.42","42581","","10.40.201.225","51493","","TCP","54","0x001","1","0","1024","","38","40","","","42581  >  51493 [FIN] Seq=1 Win=1024 Len=0"
"1177","13.704960","10.40.219.42","42581","","10.40.201.225","32785","","TCP","54","0x001","1","0","1024","","41","40","","","42581  >  32785 [FIN] Seq=1 Win=1024 Len=0"
"1178","13.781947","10.40.219.42","42582","","10.40.201.225","8443","","TCP","54","0x001","1","0","1024","","38","40","","","42582  >  8443 [FIN] Seq=1 Win=1024 Len=0"
"1179","13.793192","10.40.219.42","42582","","10.40.201.225","544","","TCP","54","0x001","1","0","1024","","37","40","","","42582  >  544 [FIN] Seq=1 Win=1024 Len=0"
"1180","13.793193","10.40.219.42","42582","","10.40.201.225","27355","","TCP","54","0x001","1","0","1024","","40","40","","","42582  >  27355 [FIN] Seq=1 Win=1024 Len=0"
"1181","13.793264","10.40.219.42","42582","","10.40.201.225","3827","","TCP","54","0x001","1","0","1024","","47","40","","","42582  >  3827 [FIN] Seq=1 Win=1024 Len=0"
"1182","13.803906","10.40.219.42","42582","","10.40.201.225","51493","","TCP","54","0x001","1","0","1024","","51","40","","","42582  >  51493 [FIN] Seq=1 Win=1024 Len=0"
"1183","13.803907","10.40.219.42","42582","","10.40.201.225","667","","TCP","54","0x001","1","0","1024","","43","40","","","42582  >  667 [FIN] Seq=1 Win=1024 Len=0"
"1184","13.803907","10.40.219.42","42582","","10.40.201.225","22939","","TCP","54","0x001","1","0","1024","","38","40","","","42582  >  22939 [FIN] Seq=1 Win=1024 Len=0"
"1185","13.803907","10.40.219.42","42582","","10.40.201.225","49154","","TCP","54","0x001","1","0","1024","","51","40","","","42582  >  49154 [FIN] Seq=1 Win=1024 Len=0"
"1186","13.803989","10.40.219.42","42582","","10.40.201.225","1152","","TCP","54","0x001","1","0","1024","","37","40","","","42582  >  1152 [FIN] Seq=1 Win=1024 Len=0"
"1187","13.815189","10.40.219.42","42582","","10.40.201.225","32785","","TCP","54","0x001","1","0","1024","","58","40","","","42582  >  32785 [FIN] Seq=1 Win=1024 Len=0"
"1188","13.893192","10.40.219.42","42581","","10.40.201.225","9943","","TCP","54","0x001","1","0","1024","","41","40","","","42581  >  9943 [FIN] Seq=1 Win=1024 Len=0"
"1189","13.904580","10.40.219.42","42581","","10.40.201.225","16012","","TCP","54","0x001","1","0","1024","","47","40","","","42581  >  16012 [FIN] Seq=1 Win=1024 Len=0"
"1190","13.904653","10.40.219.42","42581","","10.40.201.225","1062","","TCP","54","0x001","1","0","1024","","39","40","","","42581  >  1062 [FIN] Seq=1 Win=1024 Len=0"
"1191","13.904653","10.40.219.42","42581","","10.40.201.225","3784","","TCP","54","0x001","1","0","1024","","43","40","","","42581  >  3784 [FIN] Seq=1 Win=1024 Len=0"
"1192","13.904668","10.40.219.42","42581","","10.40.201.225","9418","","TCP","54","0x001","1","0","1024","","59","40","","","42581  >  9418 [FIN] Seq=1 Win=1024 Len=0"
"1193","13.904717","10.40.219.42","42581","","10.40.201.225","1011","","TCP","54","0x001","1","0","1024","","52","40","","","42581  >  1011 [FIN] Seq=1 Win=1024 Len=0"
"1194","13.904717","10.40.219.42","42581","","10.40.201.225","1296","","TCP","54","0x001","1","0","1024","","58","40","","","42581  >  1296 [FIN] Seq=1 Win=1024 Len=0"
"1195","13.904729","10.40.219.42","42581","","10.40.201.225","30","","TCP","54","0x001","1","0","1024","","38","40","","","42581  >  30 [FIN] Seq=1 Win=1024 Len=0"
"1196","13.904737","10.40.219.42","42581","","10.40.201.225","4279","","TCP","54","0x001","1","0","1024","","57","40","","","42581  >  4279 [FIN] Seq=1 Win=1024 Len=0"
"1197","13.916021","10.40.219.42","42581","","10.40.201.225","7070","","TCP","54","0x001","1","0","1024","","52","40","","","42581  >  7070 [FIN] Seq=1 Win=1024 Len=0"
"1198","14.004141","10.40.219.42","42582","","10.40.201.225","9943","","TCP","54","0x001","1","0","1024","","44","40","","","42582  >  9943 [FIN] Seq=1 Win=1024 Len=0"
"1199","14.015415","10.40.219.42","42582","","10.40.201.225","4279","","TCP","54","0x001","1","0","1024","","39","40","","","42582  >  4279 [FIN] Seq=1 Win=1024 Len=0"
"1200","14.015416","10.40.219.42","42582","","10.40.201.225","30","","TCP","54","0x001","1","0","1024","","57","40","","","42582  >  30 [FIN] Seq=1 Win=1024 Len=0"
"1201","14.015416","10.40.219.42","42582","","10.40.201.225","1296","","TCP","54","0x001","1","0","1024","","56","40","","","42582  >  1296 [FIN] Seq=1 Win=1024 Len=0"
"1202","14.015490","10.40.219.42","42582","","10.40.201.225","1011","","TCP","54","0x001","1","0","1024","","47","40","","","42582  >  1011 [FIN] Seq=1 Win=1024 Len=0"
"1203","14.015490","10.40.219.42","42582","","10.40.201.225","9418","","TCP","54","0x001","1","0","1024","","38","40","","","42582  >  9418 [FIN] Seq=1 Win=1024 Len=0"
"1204","14.015491","10.40.219.42","42582","","10.40.201.225","3784","","TCP","54","0x001","1","0","1024","","41","40","","","42582  >  3784 [FIN] Seq=1 Win=1024 Len=0"
"1205","14.015491","10.40.219.42","42582","","10.40.201.225","1062","","TCP","54","0x001","1","0","1024","","46","40","","","42582  >  1062 [FIN] Seq=1 Win=1024 Len=0"
"1206","14.015491","10.40.219.42","42582","","10.40.201.225","16012","","TCP","54","0x001","1","0","1024","","56","40","","","42582  >  16012 [FIN] Seq=1 Win=1024 Len=0"
"1207","14.026847","10.40.219.42","42582","","10.40.201.225","7070","","TCP","54","0x001","1","0","1024","","51","40","","","42582  >  7070 [FIN] Seq=1 Win=1024 Len=0"
"1208","14.104535","10.40.219.42","42581","","10.40.201.225","1060","","TCP","54","0x001","1","0","1024","","51","40","","","42581  >  1060 [FIN] Seq=1 Win=1024 Len=0"
"1209","14.115744","10.40.219.42","42581","","10.40.201.225","19842","","TCP","54","0x001","1","0","1024","","37","40","","","42581  >  19842 [FIN] Seq=1 Win=1024 Len=0"
"1210","14.115745","10.40.219.42","42581","","10.40.201.225","3013","","TCP","54","0x001","1","0","1024","","56","40","","","42581  >  3013 [FIN] Seq=1 Win=1024 Len=0"
"1211","14.115745","10.40.219.42","42581","","10.40.201.225","2301","","TCP","54","0x001","1","0","1024","","51","40","","","42581  >  2301 [FIN] Seq=1 Win=1024 Len=0"
"1212","14.115832","10.40.219.42","42581","","10.40.201.225","48080","","TCP","54","0x001","1","0","1024","","38","40","","","42581  >  48080 [FIN] Seq=1 Win=1024 Len=0"
"1213","14.115833","10.40.219.42","42581","","10.40.201.225","981","","TCP","54","0x001","1","0","1024","","57","40","","","42581  >  981 [FIN] Seq=1 Win=1024 Len=0"
"1214","14.115833","10.40.219.42","42581","","10.40.201.225","5120","","TCP","54","0x001","1","0","1024","","47","40","","","42581  >  5120 [FIN] Seq=1 Win=1024 Len=0"
"1215","14.115833","10.40.219.42","42581","","10.40.201.225","99","","TCP","54","0x001","1","0","1024","","49","40","","","42581  >  99 [FIN] Seq=1 Win=1024 Len=0"
"1216","14.115834","10.40.219.42","42581","","10.40.201.225","9091","","TCP","54","0x001","1","0","1024","","47","40","","","42581  >  9091 [FIN] Seq=1 Win=1024 Len=0"
"1217","14.127160","10.40.219.42","42581","","10.40.201.225","687","","TCP","54","0x001","1","0","1024","","56","40","","","42581  >  687 [FIN] Seq=1 Win=1024 Len=0"
"1218","14.215523","10.40.219.42","42582","","10.40.201.225","1060","","TCP","54","0x001","1","0","1024","","57","40","","","42582  >  1060 [FIN] Seq=1 Win=1024 Len=0"
"1219","14.225910","10.40.219.42","42582","","10.40.201.225","9091","","TCP","54","0x001","1","0","1024","","59","40","","","42582  >  9091 [FIN] Seq=1 Win=1024 Len=0"
"1220","14.225911","10.40.219.42","42582","","10.40.201.225","99","","TCP","54","0x001","1","0","1024","","50","40","","","42582  >  99 [FIN] Seq=1 Win=1024 Len=0"
"1221","14.225983","10.40.219.42","42582","","10.40.201.225","5120","","TCP","54","0x001","1","0","1024","","43","40","","","42582  >  5120 [FIN] Seq=1 Win=1024 Len=0"
"1222","14.225983","10.40.219.42","42582","","10.40.201.225","981","","TCP","54","0x001","1","0","1024","","42","40","","","42582  >  981 [FIN] Seq=1 Win=1024 Len=0"
"1223","14.225984","10.40.219.42","42582","","10.40.201.225","48080","","TCP","54","0x001","1","0","1024","","52","40","","","42582  >  48080 [FIN] Seq=1 Win=1024 Len=0"
"1224","14.225984","10.40.219.42","42582","","10.40.201.225","2301","","TCP","54","0x001","1","0","1024","","51","40","","","42582  >  2301 [FIN] Seq=1 Win=1024 Len=0"
"1225","14.225985","10.40.219.42","42582","","10.40.201.225","3013","","TCP","54","0x001","1","0","1024","","52","40","","","42582  >  3013 [FIN] Seq=1 Win=1024 Len=0"
"1226","14.225985","10.40.219.42","42582","","10.40.201.225","19842","","TCP","54","0x001","1","0","1024","","51","40","","","42582  >  19842 [FIN] Seq=1 Win=1024 Len=0"
"1227","14.237342","10.40.219.42","42582","","10.40.201.225","687","","TCP","54","0x001","1","0","1024","","54","40","","","42582  >  687 [FIN] Seq=1 Win=1024 Len=0"
"1228","14.326483","10.40.219.42","42581","","10.40.201.225","2717","","TCP","54","0x001","1","0","1024","","59","40","","","42581  >  2717 [FIN] Seq=1 Win=1024 Len=0"
"1229","14.326484","10.40.219.42","42581","","10.40.201.225","3268","","TCP","54","0x001","1","0","1024","","50","40","","","42581  >  3268 [FIN] Seq=1 Win=1024 Len=0"
"1230","14.326485","10.40.219.42","42581","","10.40.201.225","50000","","TCP","54","0x001","1","0","1024","","59","40","","","42581  >  50000 [FIN] Seq=1 Win=1024 Len=0"
"1231","14.327202","10.40.219.42","42581","","10.40.201.225","3211","","TCP","54","0x001","1","0","1024","","37","40","","","42581  >  3211 [FIN] Seq=1 Win=1024 Len=0"
"1232","14.327202","10.40.219.42","42581","","10.40.201.225","1051","","TCP","54","0x001","1","0","1024","","51","40","","","42581  >  1051 [FIN] Seq=1 Win=1024 Len=0"
"1233","14.327203","10.40.219.42","42581","","10.40.201.225","2323","","TCP","54","0x001","1","0","1024","","47","40","","","42581  >  2323 [FIN] Seq=1 Win=1024 Len=0"
"1234","14.327203","10.40.219.42","42581","","10.40.201.225","7778","","TCP","54","0x001","1","0","1024","","49","40","","","42581  >  7778 [FIN] Seq=1 Win=1024 Len=0"
"1235","14.327203","10.40.219.42","42581","","10.40.201.225","1077","","TCP","54","0x001","1","0","1024","","38","40","","","42581  >  1077 [FIN] Seq=1 Win=1024 Len=0"
"1236","14.327204","10.40.219.42","42581","","10.40.201.225","264","","TCP","54","0x001","1","0","1024","","58","40","","","42581  >  264 [FIN] Seq=1 Win=1024 Len=0"
"1237","14.337918","10.40.219.42","42581","","10.40.201.225","1105","","TCP","54","0x001","1","0","1024","","54","40","","","42581  >  1105 [FIN] Seq=1 Win=1024 Len=0"
"1238","14.435938","10.40.219.42","42582","","10.40.201.225","264","","TCP","54","0x001","1","0","1024","","57","40","","","42582  >  264 [FIN] Seq=1 Win=1024 Len=0"
"1239","14.436017","10.40.219.42","42582","","10.40.201.225","1077","","TCP","54","0x001","1","0","1024","","55","40","","","42582  >  1077 [FIN] Seq=1 Win=1024 Len=0"
"1240","14.436017","10.40.219.42","42582","","10.40.201.225","7778","","TCP","54","0x001","1","0","1024","","51","40","","","42582  >  7778 [FIN] Seq=1 Win=1024 Len=0"
"1241","14.436032","10.40.219.42","42582","","10.40.201.225","2323","","TCP","54","0x001","1","0","1024","","47","40","","","42582  >  2323 [FIN] Seq=1 Win=1024 Len=0"
"1242","14.436082","10.40.219.42","42582","","10.40.201.225","1051","","TCP","54","0x001","1","0","1024","","48","40","","","42582  >  1051 [FIN] Seq=1 Win=1024 Len=0"
"1243","14.436082","10.40.219.42","42582","","10.40.201.225","3211","","TCP","54","0x001","1","0","1024","","51","40","","","42582  >  3211 [FIN] Seq=1 Win=1024 Len=0"
"1244","14.436083","10.40.219.42","42582","","10.40.201.225","50000","","TCP","54","0x001","1","0","1024","","42","40","","","42582  >  50000 [FIN] Seq=1 Win=1024 Len=0"
"1245","14.436083","10.40.219.42","42582","","10.40.201.225","3268","","TCP","54","0x001","1","0","1024","","51","40","","","42582  >  3268 [FIN] Seq=1 Win=1024 Len=0"
"1246","14.436104","10.40.219.42","42582","","10.40.201.225","2717","","TCP","54","0x001","1","0","1024","","41","40","","","42582  >  2717 [FIN] Seq=1 Win=1024 Len=0"
"1247","14.446971","10.40.219.42","42582","","10.40.201.225","1105","","TCP","54","0x001","1","0","1024","","49","40","","","42582  >  1105 [FIN] Seq=1 Win=1024 Len=0"
"1248","14.545534","10.40.219.42","42581","","10.40.201.225","3324","","TCP","54","0x001","1","0","1024","","45","40","","","42581  >  3324 [FIN] Seq=1 Win=1024 Len=0"
"1249","14.545535","10.40.219.42","42581","","10.40.201.225","19283","","TCP","54","0x001","1","0","1024","","46","40","","","42581  >  19283 [FIN] Seq=1 Win=1024 Len=0"
"1250","14.545535","10.40.219.42","42581","","10.40.201.225","5801","","TCP","54","0x001","1","0","1024","","54","40","","","42581  >  5801 [FIN] Seq=1 Win=1024 Len=0"
"1251","14.545623","10.40.219.42","42581","","10.40.201.225","20","","TCP","54","0x001","1","0","1024","","40","40","","","42581  >  20 [FIN] Seq=1 Win=1024 Len=0"
"1252","14.545623","10.40.219.42","42581","","10.40.201.225","25735","","TCP","54","0x001","1","0","1024","","39","40","","","42581  >  25735 [FIN] Seq=1 Win=1024 Len=0"
"1253","14.545624","10.40.219.42","42581","","10.40.201.225","5080","","TCP","54","0x001","1","0","1024","","43","40","","","42581  >  5080 [FIN] Seq=1 Win=1024 Len=0"
"1254","14.545624","10.40.219.42","42581","","10.40.201.225","7100","","TCP","54","0x001","1","0","1024","","39","40","","","42581  >  7100 [FIN] Seq=1 Win=1024 Len=0"
"1255","14.545624","10.40.219.42","42581","","10.40.201.225","1091","","TCP","54","0x001","1","0","1024","","59","40","","","42581  >  1091 [FIN] Seq=1 Win=1024 Len=0"
"1256","14.545625","10.40.219.42","42581","","10.40.201.225","34571","","TCP","54","0x001","1","0","1024","","55","40","","","42581  >  34571 [FIN] Seq=1 Win=1024 Len=0"
"1257","14.556346","10.40.219.42","42581","","10.40.201.225","55555","","TCP","54","0x001","1","0","1024","","45","40","","","42581  >  55555 [FIN] Seq=1 Win=1024 Len=0"
"1258","14.656232","10.40.219.42","42582","","10.40.201.225","34571","","TCP","54","0x001","1","0","1024","","58","40","","","42582  >  34571 [FIN] Seq=1 Win=1024 Len=0"
"1259","14.656233","10.40.219.42","42582","","10.40.201.225","1091","","TCP","54","0x001","1","0","1024","","39","40","","","42582  >  1091 [FIN] Seq=1 Win=1024 Len=0"
"1260","14.656233","10.40.219.42","42582","","10.40.201.225","7100","","TCP","54","0x001","1","0","1024","","51","40","","","42582  >  7100 [FIN] Seq=1 Win=1024 Len=0"
"1261","14.656308","10.40.219.42","42582","","10.40.201.225","5080","","TCP","54","0x001","1","0","1024","","50","40","","","42582  >  5080 [FIN] Seq=1 Win=1024 Len=0"
"1262","14.656308","10.40.219.42","42582","","10.40.201.225","25735","","TCP","54","0x001","1","0","1024","","39","40","","","42582  >  25735 [FIN] Seq=1 Win=1024 Len=0"
"1263","14.656309","10.40.219.42","42582","","10.40.201.225","20","","TCP","54","0x001","1","0","1024","","56","40","","","42582  >  20 [FIN] Seq=1 Win=1024 Len=0"
"1264","14.656309","10.40.219.42","42582","","10.40.201.225","5801","","TCP","54","0x001","1","0","1024","","41","40","","","42582  >  5801 [FIN] Seq=1 Win=1024 Len=0"
"1265","14.656309","10.40.219.42","42582","","10.40.201.225","19283","","TCP","54","0x001","1","0","1024","","43","40","","","42582  >  19283 [FIN] Seq=1 Win=1024 Len=0"
"1266","14.656310","10.40.219.42","42582","","10.40.201.225","3324","","TCP","54","0x001","1","0","1024","","37","40","","","42582  >  3324 [FIN] Seq=1 Win=1024 Len=0"
"1267","14.667425","10.40.219.42","42582","","10.40.201.225","55555","","TCP","54","0x001","1","0","1024","","41","40","","","42582  >  55555 [FIN] Seq=1 Win=1024 Len=0"
"1268","14.766499","10.40.219.42","42581","","10.40.201.225","26","","TCP","54","0x001","1","0","1024","","54","40","","","42581  >  26 [FIN] Seq=1 Win=1024 Len=0"
"1269","14.766561","10.40.219.42","42581","","10.40.201.225","3168","","TCP","54","0x001","1","0","1024","","57","40","","","42581  >  3168 [FIN] Seq=1 Win=1024 Len=0"
"1270","14.766561","10.40.219.42","42581","","10.40.201.225","52673","","TCP","54","0x001","1","0","1024","","46","40","","","42581  >  52673 [FIN] Seq=1 Win=1024 Len=0"
"1271","14.766561","10.40.219.42","42581","","10.40.201.225","6510","","TCP","54","0x001","1","0","1024","","39","40","","","42581  >  6510 [FIN] Seq=1 Win=1024 Len=0"
"1272","14.766561","10.40.219.42","42581","","10.40.201.225","3372","","TCP","54","0x001","1","0","1024","","47","40","","","42581  >  3372 [FIN] Seq=1 Win=1024 Len=0"
"1273","14.766575","10.40.219.42","42581","","10.40.201.225","7103","","TCP","54","0x001","1","0","1024","","44","40","","","42581  >  7103 [FIN] Seq=1 Win=1024 Len=0"
"1274","14.766582","10.40.219.42","42581","","10.40.201.225","1123","","TCP","54","0x001","1","0","1024","","42","40","","","42581  >  1123 [FIN] Seq=1 Win=1024 Len=0"
"1275","14.766605","10.40.219.42","42581","","10.40.201.225","617","","TCP","54","0x001","1","0","1024","","53","40","","","42581  >  617 [FIN] Seq=1 Win=1024 Len=0"
"1276","14.766637","10.40.219.42","42581","","10.40.201.225","1580","","TCP","54","0x001","1","0","1024","","50","40","","","42581  >  1580 [FIN] Seq=1 Win=1024 Len=0"
"1277","14.777539","10.40.219.42","42581","","10.40.201.225","8100","","TCP","54","0x001","1","0","1024","","59","40","","","42581  >  8100 [FIN] Seq=1 Win=1024 Len=0"
"1278","14.875820","10.40.219.42","42582","","10.40.201.225","1580","","TCP","54","0x001","1","0","1024","","47","40","","","42582  >  1580 [FIN] Seq=1 Win=1024 Len=0"
"1279","14.875881","10.40.219.42","42582","","10.40.201.225","617","","TCP","54","0x001","1","0","1024","","38","40","","","42582  >  617 [FIN] Seq=1 Win=1024 Len=0"
"1280","14.875881","10.40.219.42","42582","","10.40.201.225","1123","","TCP","54","0x001","1","0","1024","","59","40","","","42582  >  1123 [FIN] Seq=1 Win=1024 Len=0"
